Entity,Code,Year,"Hospital beds (per 1,000 people)"
Canada,CAN,2022,2.54
Cape Verde,CPV,1970,1.4082
Cape Verde,CPV,1980,2.1869
Cape Verde,CPV,1988,1.5977
Cape Verde,CPV,1992,1.5831
Cape Verde,CPV,2004,2.07
Cape Verde,CPV,2005,2.02
Cape Verde,CPV,2006,2.01
Cape Verde,CPV,2007,2.05
Cape Verde,CPV,2009,2
Cape Verde,CPV,2010,2.03
Cape Verde,CPV,2011,2.11
Cape Verde,CPV,2012,2.19
Cape Verde,CPV,2013,2.09
Cape Verde,CPV,2014,2.05
Cape Verde,CPV,2015,2.08
Cape Verde,CPV,2016,2.07
Cape Verde,CPV,2017,2.1
Cape Verde,CPV,2018,2.19
Cape Verde,CPV,2019,2.14
Cape Verde,CPV,2022,2.21
Cayman Islands,CYM,1990,3
Central African Republic,CAF,1960,1.2314211
Central African Republic,CAF,1970,1.8756
Central African Republic,CAF,1980,1.5586
Central African Republic,CAF,1990,0.8732
Central African Republic,CAF,2006,1.2
Central African Republic,CAF,2011,1
Chad,TCD,1960,0.69745433
Chad,TCD,1970,1.31
Chad,TCD,1991,0.7201
Chad,TCD,2015,0.47
Chad,TCD,2017,0.44
Chad,TCD,2020,0.15
Channel Islands,OWID_CIS,1960,11.153846
Channel Islands,OWID_CIS,1970,11.225
Channel Islands,OWID_CIS,1980,10.6512
Channel Islands,OWID_CIS,1981,10.5951
Chile,CHL,1960,3.6742902
Chile,CHL,1970,3.7764
Chile,CHL,1980,3.4064
Chile,CHL,1989,3.1767
Chile,CHL,1990,3.1586
Chile,CHL,1993,3.1
Chile,CHL,1996,2.67
Chile,CHL,2000,2.7
Chile,CHL,2001,2.59
Chile,CHL,2002,2.52
Chile,CHL,2003,2.48
Chile,CHL,2004,2.38
Chile,CHL,2005,2.29
Chile,CHL,2006,2.31
Chile,CHL,2007,2.27
Chile,CHL,2008,2.26
Chile,CHL,2009,2.25
Chile,CHL,2010,2.03
Chile,CHL,2011,2.21
Chile,CHL,2012,2.16
Chile,CHL,2013,2.16
Chile,CHL,2014,2.11
Chile,CHL,2015,2.13
Chile,CHL,2016,2.11
Chile,CHL,2017,2.09
Chile,CHL,2018,2.05
Chile,CHL,2019,2.02
Chile,CHL,2020,2.02
Chile,CHL,2021,1.98
Chile,CHL,2022,1.95
Chile,CHL,2023,1.94
China,CHN,1965,1.44
China,CHN,1966,1.52
China,CHN,1967,1.5
China,CHN,1968,1.45
China,CHN,1969,1.45
China,CHN,1970,1.54
China,CHN,1971,1.58
China,CHN,1972,1.71
China,CHN,1973,1.77
China,CHN,1974,1.85
China,CHN,1975,1.92
China,CHN,1976,2
China,CHN,1977,2.07
China,CHN,1978,2.14
China,CHN,1979,2.2
China,CHN,1980,2.23
China,CHN,1981,2.25
China,CHN,1982,2.26
China,CHN,1983,2.29
China,CHN,1984,2.33
China,CHN,1985,2.37
China,CHN,1986,2.4
China,CHN,1987,2.48
China,CHN,1988,2.54
China,CHN,1989,2.56
China,CHN,1990,2.58
China,CHN,1991,2.6
China,CHN,1992,2.62
China,CHN,1993,2.63
China,CHN,1994,2.63
China,CHN,1995,2.61
China,CHN,1996,2.55
China,CHN,1997,2.55
China,CHN,1998,2.53
China,CHN,1999,2.52
China,CHN,2000,1.71
China,CHN,2001,1.69
China,CHN,2002,1.73
China,CHN,2003,1.75
China,CHN,2004,1.82
China,CHN,2005,1.87
China,CHN,2006,1.94
China,CHN,2007,2.02
China,CHN,2008,2.16
China,CHN,2009,2.32
China,CHN,2010,2.51
China,CHN,2011,2.72
China,CHN,2012,3.04
China,CHN,2013,3.32
China,CHN,2014,3.57
China,CHN,2015,3.82
China,CHN,2016,4.05
China,CHN,2017,4.33
China,CHN,2018,4.59
China,CHN,2019,4.82
China,CHN,2020,5
China,CHN,2021,5.2
China,CHN,2022,5.38
China,CHN,2023,5.63
Colombia,COL,1960,2.5755472
Colombia,COL,1970,2.0973
Colombia,COL,1980,1.5641
Colombia,COL,1989,1.2511
Colombia,COL,1990,1.3667
Colombia,COL,1993,1.3
Colombia,COL,1996,1.46
Colombia,COL,2010,1.51
Colombia,COL,2011,1.49
Colombia,COL,2012,1.52
Colombia,COL,2013,1.58
Colombia,COL,2014,1.63
Colombia,COL,2015,1.65
Colombia,COL,2016,1.72
Colombia,COL,2017,1.74
Colombia,COL,2018,1.73
Colombia,COL,2019,1.75
Colombia,COL,2020,1.7
Comoros,COM,1989,3.1249
Comoros,COM,1990,2.7616
Comoros,COM,2006,2.2
Comoros,COM,2010,2.16
Congo,COG,1960,3.757085
Congo,COG,1970,4.3872
Congo,COG,1990,3.35
Congo,COG,2005,1.6
Costa Rica,CRI,1960,4.790777
Costa Rica,CRI,1970,3.9396
Costa Rica,CRI,1980,3.3144
Costa Rica,CRI,1990,2.5
Costa Rica,CRI,1994,1.7939
Costa Rica,CRI,1995,1.78
Costa Rica,CRI,1996,1.75
Costa Rica,CRI,1997,1.71
Costa Rica,CRI,1998,1.68
Costa Rica,CRI,2000,1.62
Costa Rica,CRI,2001,1.58
Costa Rica,CRI,2002,1.55
Costa Rica,CRI,2003,1.52
Costa Rica,CRI,2004,1.48
Costa Rica,CRI,2005,1.33
Costa Rica,CRI,2006,1.3
Costa Rica,CRI,2007,1.29
Costa Rica,CRI,2008,1.24
Costa Rica,CRI,2009,1.23
Costa Rica,CRI,2010,1.23
Costa Rica,CRI,2011,1.22
Costa Rica,CRI,2012,1.2
Costa Rica,CRI,2013,1.18
Costa Rica,CRI,2014,1.17
Costa Rica,CRI,2015,1.16
Costa Rica,CRI,2016,1.16
Costa Rica,CRI,2017,1.15
Costa Rica,CRI,2018,1.12
Costa Rica,CRI,2019,1.11
Costa Rica,CRI,2020,1.17
Costa Rica,CRI,2021,1.2
Costa Rica,CRI,2022,1.14
Cote d'Ivoire,CIV,1960,1.3487695
Cote d'Ivoire,CIV,1970,1.1561
Cote d'Ivoire,CIV,1989,0.8285
Cote d'Ivoire,CIV,1990,0.8116
Cote d'Ivoire,CIV,2006,0.4
Croatia,HRV,1980,7.2348
Croatia,HRV,1981,7.3081
Croatia,HRV,1982,7.4235
Croatia,HRV,1983,7.4652
Croatia,HRV,1984,7.4466
Croatia,HRV,1985,7.4543
Croatia,HRV,1986,7.4026
Croatia,HRV,1987,7.4225
Croatia,HRV,1988,7.4417
Croatia,HRV,1989,7.393
Croatia,HRV,1990,7.3778
Croatia,HRV,1991,6.5201
Croatia,HRV,1992,6.2101
Croatia,HRV,1993,6.0712
Croatia,HRV,1994,5.9095
Croatia,HRV,1995,5.75
Croatia,HRV,1996,6.19
Croatia,HRV,1997,6.01
Croatia,HRV,1998,6.06
Croatia,HRV,1999,5.93
Croatia,HRV,2000,6.23
Croatia,HRV,2001,6.19
Croatia,HRV,2002,5.85
Croatia,HRV,2003,5.79
Croatia,HRV,2004,5.7
Croatia,HRV,2005,5.61
Croatia,HRV,2006,5.62
Croatia,HRV,2007,5.64
Croatia,HRV,2008,5.63
Croatia,HRV,2009,5.52
Croatia,HRV,2010,5.77
Croatia,HRV,2011,5.95
Croatia,HRV,2012,5.9
Croatia,HRV,2013,5.88
Croatia,HRV,2014,5.93
Croatia,HRV,2015,5.6
Croatia,HRV,2016,5.54
Croatia,HRV,2017,5.61
Croatia,HRV,2018,5.7
Croatia,HRV,2019,5.78
Croatia,HRV,2020,5.8
Croatia,HRV,2021,5.71
Croatia,HRV,2022,5.76
Croatia,HRV,2023,5.6
Cuba,CUB,1960,4.3664994
Cuba,CUB,1970,4.6324
Cuba,CUB,1990,5.4212
Cuba,CUB,1993,6
Cuba,CUB,1996,5.13
Cuba,CUB,2000,5.29
Cuba,CUB,2001,5.1
Cuba,CUB,2002,5
Cuba,CUB,2003,4.94
Cuba,CUB,2004,4.93
Cuba,CUB,2005,4.87
Cuba,CUB,2006,4.86
Cuba,CUB,2007,4.85
Cuba,CUB,2008,4.63
Cuba,CUB,2009,4.56
Cuba,CUB,2010,4.56
Cuba,CUB,2011,4.04
Cuba,CUB,2012,4.04
Cuba,CUB,2013,4.04
Cuba,CUB,2014,4.03
Cuba,CUB,2015,4.07
Cuba,CUB,2016,4.15
Cuba,CUB,2017,4.17
Cuba,CUB,2018,4.19
Cuba,CUB,2019,4.21
Cuba,CUB,2020,4.23
Cuba,CUB,2021,4.27
Cuba,CUB,2022,4.32
Cuba,CUB,2023,4.33
Cyprus,CYP,1960,4.52356
Cyprus,CYP,1970,5.3821
Cyprus,CYP,1980,5.653
Cyprus,CYP,1981,5.7201
Cyprus,CYP,1989,5.0864
Cyprus,CYP,2000,3.31
Cyprus,CYP,2005,2.74
Cyprus,CYP,2006,2.71
Cyprus,CYP,2007,2.72
Cyprus,CYP,2008,2.73
Cyprus,CYP,2009,2.74
Cyprus,CYP,2010,2.62
Cyprus,CYP,2011,2.61
Cyprus,CYP,2012,2.57
Cyprus,CYP,2013,2.48
Cyprus,CYP,2014,2.42
Cyprus,CYP,2015,2.37
Cyprus,CYP,2016,2.36
Cyprus,CYP,2017,2.26
Cyprus,CYP,2018,2.18
Cyprus,CYP,2019,2.13
Cyprus,CYP,2020,2.17
Cyprus,CYP,2021,2.13
Cyprus,CYP,2022,2.15
Czechia,CZE,1980,11.3
Czechia,CZE,1985,11.4
Czechia,CZE,1990,11.3
Czechia,CZE,1991,11.1
Czechia,CZE,1992,10.7
Czechia,CZE,1993,10.4
Czechia,CZE,1994,10.2
Czechia,CZE,2000,7.81
Czechia,CZE,2001,7.76
Czechia,CZE,2002,7.73
Czechia,CZE,2003,7.69
Czechia,CZE,2004,7.6
Czechia,CZE,2005,7.52
Czechia,CZE,2006,7.4
Czechia,CZE,2007,7.3
Czechia,CZE,2008,7.22
Czechia,CZE,2009,7.16
Czechia,CZE,2010,7.35
Czechia,CZE,2011,7.11
Czechia,CZE,2012,6.98
Czechia,CZE,2013,6.75
Czechia,CZE,2014,6.73
Czechia,CZE,2015,6.73
Czechia,CZE,2016,6.73
Czechia,CZE,2017,6.71
Czechia,CZE,2018,6.72
Czechia,CZE,2019,6.7
Czechia,CZE,2020,6.63
Czechia,CZE,2021,6.65
Czechia,CZE,2022,6.54
Democratic Republic of Congo,COD,1960,5.6740365
Democratic Republic of Congo,COD,1970,3.3234
Democratic Republic of Congo,COD,1975,3.2253
Democratic Republic of Congo,COD,1987,1.5931
Democratic Republic of Congo,COD,1990,1.4268
Democratic Republic of Congo,COD,2006,0.8
Denmark,DNK,1970,8.1
Denmark,DNK,1972,8.4
Denmark,DNK,1973,8.3
Denmark,DNK,1974,8.5
Denmark,DNK,1975,8.5
Denmark,DNK,1976,8.6
Denmark,DNK,1977,8.4
Denmark,DNK,1978,8.5
Denmark,DNK,1979,8.2
Denmark,DNK,1980,8.1
Denmark,DNK,1981,7.8
Denmark,DNK,1982,7.7
Denmark,DNK,1983,7.4
Denmark,DNK,1984,7.1
Denmark,DNK,1985,7
Denmark,DNK,1986,6.9
Denmark,DNK,1987,6.2
Denmark,DNK,1988,6
Denmark,DNK,1989,5.8
Denmark,DNK,1990,5.6
Denmark,DNK,1991,5.4
Denmark,DNK,1992,5.1
Denmark,DNK,1993,5
Denmark,DNK,1994,5
Denmark,DNK,1995,4.9
Denmark,DNK,1996,4.7
Denmark,DNK,1997,4.6
Denmark,DNK,1998,4.5
Denmark,DNK,1999,4.3
Denmark,DNK,2000,4.29
Denmark,DNK,2001,4.22
Denmark,DNK,2002,4.29
Denmark,DNK,2003,4.13
Denmark,DNK,2004,3.97
Denmark,DNK,2005,3.86
Denmark,DNK,2006,3.79
Denmark,DNK,2007,3.69
Denmark,DNK,2008,3.57
Denmark,DNK,2009,3.49
Denmark,DNK,2010,3.5
Denmark,DNK,2011,3.13
Denmark,DNK,2013,3.07
Denmark,DNK,2015,2.53
Denmark,DNK,2016,2.6
Denmark,DNK,2017,2.61
Denmark,DNK,2018,2.61
Denmark,DNK,2019,2.59
Denmark,DNK,2020,2.59
Denmark,DNK,2021,2.51
Denmark,DNK,2022,2.48
Denmark,DNK,2023,2.43
Djibouti,DJI,1960,7.8313255
Djibouti,DJI,1970,6.0774
Djibouti,DJI,1981,3.6105
Djibouti,DJI,1990,2.5397
Djibouti,DJI,2012,1.1
Djibouti,DJI,2013,1.07
Djibouti,DJI,2014,1.18
Djibouti,DJI,2015,1.26
Djibouti,DJI,2016,1.44
Djibouti,DJI,2017,1.42
Djibouti,DJI,2018,1.4
Dominica,DMA,1960,4.5439467
Dominica,DMA,1970,4.4444
Dominica,DMA,1990,3
Dominica,DMA,1993,2.5939
Dominica,DMA,1995,3.6
Dominica,DMA,1996,2.65
Dominica,DMA,2011,4
Dominica,DMA,2012,3.99
Dominica,DMA,2013,3.96
Dominica,DMA,2014,3.92
Dominica,DMA,2015,3.68
Dominica,DMA,2016,3.72
Dominica,DMA,2017,3.37
Dominica,DMA,2018,3.23
Dominica,DMA,2019,3.18
Dominica,DMA,2020,3.2
Dominica,DMA,2021,3.21
Dominica,DMA,2022,3.95
Dominica,DMA,2023,3.97
Dominican Republic,DOM,1960,2.3286908
Dominican Republic,DOM,1970,2.6394
Dominican Republic,DOM,1975,2.5015
Dominican Republic,DOM,1990,1.8813
Dominican Republic,DOM,1993,2
Dominican Republic,DOM,1996,1.5
Dominican Republic,DOM,2007,1.2
Dominican Republic,DOM,2008,1.58
Dominican Republic,DOM,2009,1.45
Dominican Republic,DOM,2010,1.6
Dominican Republic,DOM,2011,1.58
Dominican Republic,DOM,2012,1.73
Dominican Republic,DOM,2013,1.72
Dominican Republic,DOM,2014,1.52
Dominican Republic,DOM,2015,1.51
Dominican Republic,DOM,2016,1.37
Dominican Republic,DOM,2017,1.48
Dominican Republic,DOM,2018,1.24
Dominican Republic,DOM,2019,1.25
Dominican Republic,DOM,2020,1.42
Dominican Republic,DOM,2021,1.51
Dominican Republic,DOM,2022,1.51
Dominican Republic,DOM,2023,0.75
East Asia and Pacific (WB),WB_EAP,1970,2.5495605
East Asia and Pacific (WB),WB_EAP,1975,1.915084
East Asia and Pacific (WB),WB_EAP,1976,2.1279178
East Asia and Pacific (WB),WB_EAP,1980,3.3271515
East Asia and Pacific (WB),WB_EAP,1981,2.4380553
East Asia and Pacific (WB),WB_EAP,1982,2.3826287
East Asia and Pacific (WB),WB_EAP,1983,2.4114835
East Asia and Pacific (WB),WB_EAP,1984,2.4545858
East Asia and Pacific (WB),WB_EAP,1985,3.282651
East Asia and Pacific (WB),WB_EAP,1986,2.3963134
East Asia and Pacific (WB),WB_EAP,1989,2.4835043
East Asia and Pacific (WB),WB_EAP,1990,2.3381996
East Asia and Pacific (WB),WB_EAP,1991,2.4182901
East Asia and Pacific (WB),WB_EAP,1992,2.426246
East Asia and Pacific (WB),WB_EAP,1993,3.4318993
East Asia and Pacific (WB),WB_EAP,1994,3.5238833
East Asia and Pacific (WB),WB_EAP,1995,3.8019238
East Asia and Pacific (WB),WB_EAP,1996,3.8035138
East Asia and Pacific (WB),WB_EAP,1997,3.7107794
East Asia and Pacific (WB),WB_EAP,1998,3.3859186
East Asia and Pacific (WB),WB_EAP,1999,3.7003422
East Asia and Pacific (WB),WB_EAP,2000,2.516915
East Asia and Pacific (WB),WB_EAP,2001,2.4858766
East Asia and Pacific (WB),WB_EAP,2002,2.492068
East Asia and Pacific (WB),WB_EAP,2003,2.463966
East Asia and Pacific (WB),WB_EAP,2004,2.5044355
East Asia and Pacific (WB),WB_EAP,2005,2.5213661
East Asia and Pacific (WB),WB_EAP,2006,2.5837991
East Asia and Pacific (WB),WB_EAP,2007,2.6346667
East Asia and Pacific (WB),WB_EAP,2008,2.7378795
East Asia and Pacific (WB),WB_EAP,2009,2.8234472
East Asia and Pacific (WB),WB_EAP,2010,3.069903
East Asia and Pacific (WB),WB_EAP,2011,3.1082013
East Asia and Pacific (WB),WB_EAP,2012,3.4542418
East Asia and Pacific (WB),WB_EAP,2013,3.5157573
East Asia and Pacific (WB),WB_EAP,2014,3.6891093
East Asia and Pacific (WB),WB_EAP,2015,3.8251894
East Asia and Pacific (WB),WB_EAP,2016,3.991211
East Asia and Pacific (WB),WB_EAP,2017,4.1724744
East Asia and Pacific (WB),WB_EAP,2018,4.495752
East Asia and Pacific (WB),WB_EAP,2019,4.54711
East Asia and Pacific (WB),WB_EAP,2020,4.704034
East Asia and Pacific (WB),WB_EAP,2021,4.9224343
East Asia and Pacific (WB),WB_EAP,2022,5.2734404
East Asia and Pacific (WB),WB_EAP,2023,4.71792
East Timor,TLS,2010,0.44
East Timor,TLS,2015,0.39
East Timor,TLS,2017,0.42
East Timor,TLS,2018,0.42
East Timor,TLS,2019,0.41
East Timor,TLS,2020,0.4
East Timor,TLS,2021,0.39
East Timor,TLS,2022,0.39
East Timor,TLS,2023,0.38
Ecuador,ECU,1960,1.8706915
Ecuador,ECU,1970,2.3491
Ecuador,ECU,1975,2.5463
Ecuador,ECU,1980,1.9072
Ecuador,ECU,1990,1.6441
Ecuador,ECU,1993,1.6
Ecuador,ECU,1996,1.55
Ecuador,ECU,2000,1.54
Ecuador,ECU,2001,1.56
Ecuador,ECU,2002,1.5
Ecuador,ECU,2003,1.39
Ecuador,ECU,2004,1.56
Ecuador,ECU,2005,1.54
Ecuador,ECU,2006,1.42
Ecuador,ECU,2007,1.43
Ecuador,ECU,2008,1.62
Ecuador,ECU,2009,1.51
Ecuador,ECU,2010,1.58
Ecuador,ECU,2011,1.6
Ecuador,ECU,2012,1.49
Ecuador,ECU,2013,1.5
Ecuador,ECU,2014,1.54
Ecuador,ECU,2015,1.52
Ecuador,ECU,2016,1.38
Ecuador,ECU,2017,1.4
Ecuador,ECU,2018,1.4
Ecuador,ECU,2019,1.39
Ecuador,ECU,2020,1.32
Ecuador,ECU,2021,1.31
Ecuador,ECU,2022,1.31
Ecuador,ECU,2023,1.32
Egypt,EGY,1960,2.1469793
Egypt,EGY,1970,2.1805
Egypt,EGY,1975,2.0366
Egypt,EGY,1980,2.0263
Egypt,EGY,1981,2.0722
Egypt,EGY,1986,2.0857
Egypt,EGY,1988,2.1247
Egypt,EGY,1989,2.0199
Egypt,EGY,1990,2.0709
Egypt,EGY,1991,2.0242
Egypt,EGY,1992,2.0004
Egypt,EGY,1993,1.9293
Egypt,EGY,1996,2.1
Egypt,EGY,1997,2.1
Egypt,EGY,2000,1.92
Egypt,EGY,2001,1.92
Egypt,EGY,2002,1.9
Egypt,EGY,2003,1.9
Egypt,EGY,2004,1.92
Egypt,EGY,2005,1.88
Egypt,EGY,2006,2.08
Egypt,EGY,2007,1.82
Egypt,EGY,2008,1.59
Egypt,EGY,2009,1.48
Egypt,EGY,2010,1.4
Egypt,EGY,2011,1.4
Egypt,EGY,2012,1.38
Egypt,EGY,2013,1.37
Egypt,EGY,2014,1.34
Egypt,EGY,2015,1.25
Egypt,EGY,2016,1.25
Egypt,EGY,2017,1.27
Egypt,EGY,2018,1.24
Egypt,EGY,2019,1.19
Egypt,EGY,2020,1.11
Egypt,EGY,2021,1.06
El Salvador,SLV,1960,2.1834755
El Salvador,SLV,1970,1.9024
El Salvador,SLV,1975,1.985
El Salvador,SLV,1990,1.4711
El Salvador,SLV,1993,1.5
El Salvador,SLV,1996,1.65
El Salvador,SLV,2011,1.05
El Salvador,SLV,2012,1.09
El Salvador,SLV,2013,1.09
El Salvador,SLV,2014,1.38
El Salvador,SLV,2015,1.04
El Salvador,SLV,2016,1.08
El Salvador,SLV,2017,1.07
El Salvador,SLV,2018,1.08
El Salvador,SLV,2019,1.07
El Salvador,SLV,2020,1.09
El Salvador,SLV,2021,1.17
El Salvador,SLV,2022,1.2
El Salvador,SLV,2023,1.21
Equatorial Guinea,GNQ,1960,4.9960318
Equatorial Guinea,GNQ,1988,2.803
Equatorial Guinea,GNQ,2009,1.9
Equatorial Guinea,GNQ,2010,2.1
Eritrea,ERI,2003,1.57
Eritrea,ERI,2004,1.61
Eritrea,ERI,2005,1.48
Eritrea,ERI,2006,1.43
Eritrea,ERI,2007,1.47
Eritrea,ERI,2008,1.4
Eritrea,ERI,2009,1.4
Eritrea,ERI,2010,1.27
Eritrea,ERI,2011,1.33
Eritrea,ERI,2012,1.29
Eritrea,ERI,2013,1.25
Eritrea,ERI,2014,1.24
Eritrea,ERI,2015,1.23
Eritrea,ERI,2016,1.23
Eritrea,ERI,2017,1.23
Eritrea,ERI,2018,1.16
Eritrea,ERI,2019,1.09
Eritrea,ERI,2020,1.08
Eritrea,ERI,2021,1.06
Eritrea,ERI,2022,1.04
Eritrea,ERI,2023,1.02
Estonia,EST,1980,12.1851
Estonia,EST,1985,12.2744
Estonia,EST,1986,12.2652
Estonia,EST,1987,12.1365
Estonia,EST,1988,12.0267
Estonia,EST,1989,11.9308
Estonia,EST,1990,11.6106
Estonia,EST,1991,11.2892
Estonia,EST,1992,9.6817
Estonia,EST,1993,9.6223
Estonia,EST,1994,8.5613
Estonia,EST,1995,8.35
Estonia,EST,1996,7.9
Estonia,EST,1997,7.71
Estonia,EST,1998,7.58
Estonia,EST,1999,7.53
Estonia,EST,2000,7.04
Estonia,EST,2001,6.6
Estonia,EST,2002,5.98
Estonia,EST,2003,5.73
Estonia,EST,2004,5.64
Estonia,EST,2005,5.38
Estonia,EST,2006,5.55
Estonia,EST,2007,5.48
Estonia,EST,2008,5.63
Estonia,EST,2009,5.37
Estonia,EST,2010,5.27
Estonia,EST,2011,5.36
Estonia,EST,2012,5.53
Estonia,EST,2013,4.9
Estonia,EST,2014,4.9
Estonia,EST,2015,4.82
Estonia,EST,2016,4.69
Estonia,EST,2017,4.61
Estonia,EST,2018,4.53
Estonia,EST,2019,4.53
Estonia,EST,2020,4.46
Estonia,EST,2021,4.39
Estonia,EST,2022,4.19
Estonia,EST,2023,4.13
Eswatini,SWZ,1960,1.9447852
Eswatini,SWZ,1970,3.3747
Eswatini,SWZ,2013,2.02
Ethiopia,ETH,1960,0.2942339
Ethiopia,ETH,1970,0.2852
Ethiopia,ETH,1975,0.2857
Ethiopia,ETH,1980,0.2955
Ethiopia,ETH,1990,0.2415
Ethiopia,ETH,2008,0.2
Ethiopia,ETH,2016,0.33
Europe and Central Asia (WB),WB_ECA,1980,9.140271
Europe and Central Asia (WB),WB_ECA,1985,9.57545
Europe and Central Asia (WB),WB_ECA,1986,9.655179
Europe and Central Asia (WB),WB_ECA,1987,9.636673
Europe and Central Asia (WB),WB_ECA,1988,9.604243
Europe and Central Asia (WB),WB_ECA,1989,9.547595
Europe and Central Asia (WB),WB_ECA,1990,9.151214
Europe and Central Asia (WB),WB_ECA,1991,9.014632
Europe and Central Asia (WB),WB_ECA,1992,8.686066
Europe and Central Asia (WB),WB_ECA,1993,8.509879
Europe and Central Asia (WB),WB_ECA,1994,8.312614
Europe and Central Asia (WB),WB_ECA,1995,8.116717
Europe and Central Asia (WB),WB_ECA,1996,7.89065
Europe and Central Asia (WB),WB_ECA,1997,7.529666
Europe and Central Asia (WB),WB_ECA,1998,7.285078
Europe and Central Asia (WB),WB_ECA,1999,7.081141
Europe and Central Asia (WB),WB_ECA,2000,7.3874974
Europe and Central Asia (WB),WB_ECA,2001,7.2840576
Europe and Central Asia (WB),WB_ECA,2002,6.7758374
Europe and Central Asia (WB),WB_ECA,2003,6.6402183
Europe and Central Asia (WB),WB_ECA,2004,6.4587693
Europe and Central Asia (WB),WB_ECA,2005,6.370021
Europe and Central Asia (WB),WB_ECA,2006,6.2857356
Europe and Central Asia (WB),WB_ECA,2007,6.1886177
Europe and Central Asia (WB),WB_ECA,2008,6.1002636
Europe and Central Asia (WB),WB_ECA,2009,6.041284
Europe and Central Asia (WB),WB_ECA,2010,5.912318
Europe and Central Asia (WB),WB_ECA,2011,5.7916183
Europe and Central Asia (WB),WB_ECA,2012,5.728323
Europe and Central Asia (WB),WB_ECA,2013,5.608532
Europe and Central Asia (WB),WB_ECA,2014,5.4827104
Europe and Central Asia (WB),WB_ECA,2015,5.3727913
Europe and Central Asia (WB),WB_ECA,2016,5.2971125
Europe and Central Asia (WB),WB_ECA,2017,5.242381
Europe and Central Asia (WB),WB_ECA,2018,5.2106705
Europe and Central Asia (WB),WB_ECA,2019,5.139621
Europe and Central Asia (WB),WB_ECA,2020,5.1578474
Europe and Central Asia (WB),WB_ECA,2021,5.078932
Europe and Central Asia (WB),WB_ECA,2022,5.035951
European Union (27),OWID_EU27,1980,9.52076
European Union (27),OWID_EU27,1985,8.878189
European Union (27),OWID_EU27,1990,8.197086
European Union (27),OWID_EU27,1991,8.0079565
European Union (27),OWID_EU27,1992,7.747082
European Union (27),OWID_EU27,1993,7.609346
European Union (27),OWID_EU27,1994,7.542814
European Union (27),OWID_EU27,1995,7.3098693
European Union (27),OWID_EU27,1996,7.2903
European Union (27),OWID_EU27,1997,7.0621104
European Union (27),OWID_EU27,1998,6.8602962
European Union (27),OWID_EU27,1999,6.6692896
European Union (27),OWID_EU27,2000,6.726977
European Union (27),OWID_EU27,2001,6.6234183
European Union (27),OWID_EU27,2002,6.483464
European Union (27),OWID_EU27,2003,6.328964
European Union (27),OWID_EU27,2004,6.22374
European Union (27),OWID_EU27,2005,6.1429267
European Union (27),OWID_EU27,2006,6.0609603
European Union (27),OWID_EU27,2007,5.9832654
European Union (27),OWID_EU27,2008,5.9291687
European Union (27),OWID_EU27,2009,5.843183
European Union (27),OWID_EU27,2010,5.745831
European Union (27),OWID_EU27,2011,5.665327
European Union (27),OWID_EU27,2012,5.6547365
European Union (27),OWID_EU27,2013,5.5685267
European Union (27),OWID_EU27,2014,5.5638967
European Union (27),OWID_EU27,2015,5.49504
European Union (27),OWID_EU27,2016,5.4574823
European Union (27),OWID_EU27,2017,5.4231434
European Union (27),OWID_EU27,2018,5.381571
European Union (27),OWID_EU27,2019,5.311592
European Union (27),OWID_EU27,2020,5.260617
European Union (27),OWID_EU27,2021,5.2313657
European Union (27),OWID_EU27,2022,5.143337
Fiji,FJI,1960,4.0406094
Fiji,FJI,1970,2.9096
Fiji,FJI,1975,3.3333
Fiji,FJI,1980,2.8139
Fiji,FJI,1981,2.7461
Fiji,FJI,1999,2.6
Fiji,FJI,2005,2.05
Fiji,FJI,2006,1.93
Fiji,FJI,2007,1.92
Fiji,FJI,2008,1.93
Fiji,FJI,2009,2.19
Fiji,FJI,2010,2.19
Fiji,FJI,2011,1.9
Fiji,FJI,2013,1.92
Fiji,FJI,2014,1.88
Fiji,FJI,2015,1.88
Fiji,FJI,2016,1.89
Fiji,FJI,2017,1.89
Finland,FIN,1970,15.1
Finland,FIN,1980,15.6
Finland,FIN,1985,14
Finland,FIN,1990,12.5
Finland,FIN,1991,11.2
Finland,FIN,1992,11
Finland,FIN,1993,10
Finland,FIN,1994,10
Finland,FIN,1995,9.3
Finland,FIN,1996,9.2
Finland,FIN,1997,7.9
Finland,FIN,1998,7.8
Finland,FIN,1999,7.6
Finland,FIN,2000,7.54
Finland,FIN,2001,7.46
Finland,FIN,2002,7.35
Finland,FIN,2003,7.24
Finland,FIN,2004,7.1
Finland,FIN,2005,7.05
Finland,FIN,2006,6.99
Finland,FIN,2007,6.73
Finland,FIN,2008,6.57
Finland,FIN,2009,6.25
Finland,FIN,2010,5.86
Finland,FIN,2011,5.53
Finland,FIN,2012,5.29
Finland,FIN,2013,4.86
Finland,FIN,2014,4.53
Finland,FIN,2015,4.28
Finland,FIN,2016,3.97
Finland,FIN,2017,3.75
Finland,FIN,2018,3.61
Finland,FIN,2019,3.35
Finland,FIN,2020,2.75
Finland,FIN,2021,2.76
Finland,FIN,2022,2.61
France,FRA,1974,10.5
France,FRA,1975,10.6
France,FRA,1976,10.6
France,FRA,1977,10.8
France,FRA,1978,10.9
France,FRA,1979,11.1
France,FRA,1980,11.1
France,FRA,1981,11.1
France,FRA,1982,11
France,FRA,1983,10.8
France,FRA,1984,10.7
